iter	RMSE
4338	0.1727301543
4339	0.1727205501
4340	0.1726955395
4341	0.1726762273
4342	0.172671652
4343	0.1726598657
4344	0.1726475331
4345	0.1726396861
4346	0.1726396658
4347	0.1726381686
4348	0.172634168
4349	0.172629472
4350	0.1726292486
4351	0.1726086795
4352	0.1725996365
4353	0.1725903622
4354	0.1725903373
4355	0.172580683
4356	0.1725782156
4357	0.1725779737
4358	0.1725777821
4359	0.1725721158
4360	0.1725721027
4361	0.1725718882
4362	0.172571768
4363	0.1725665866
4364	0.1725570091
4365	0.172548436
4366	0.1725475334
4367	0.1725475174
4368	0.1725337188
4369	0.1725255679
4370	0.172515194
4371	0.1725143596
4372	0.1724958217
4373	0.1724932417
4374	0.1724789675
4375	0.1724585684
4376	0.172440995
4377	0.1724228205
4378	0.1724167791
4379	0.1724167652
4380	0.1724167437
4381	0.1724164634
4382	0.1723964541
4383	0.1723798242
4384	0.1723659178
4385	0.1723649514
4386	0.1723547884
4387	0.1723414544
4388	0.1723232255
4389	0.1723013998
4390	0.172287557
4391	0.1722875376
4392	0.1722874266
4393	0.1722874145
4394	0.1722782628
4395	0.1722658846
4396	0.1722522692
4397	0.1722455364
4398	0.1722455138
4399	0.1722380517
4400	0.1722380333
4401	0.1722179992
4402	0.1722178486
4403	0.1722112114
4404	0.1722005517
4405	0.1722004683
4406	0.1721820255
4407	0.1721682072
4408	0.1721587807
4409	0.1721587668
4410	0.1721523564
4411	0.1721422624
4412	0.1721275031
4413	0.1721196834
4414	0.172119672
4415	0.1721113456
4416	0.1721112137
4417	0.1721029702
4418	0.1720928699
4419	0.1720889516
4420	0.1720750825
4421	0.172067661
4422	0.172049199
4423	0.1720372597
4424	0.1720370358
4425	0.1720248811
4426	0.1720246547
4427	0.1720215217
4428	0.1720152457
4429	0.172015224
4430	0.1720022917
4431	0.1720022814
4432	0.1720022634
4433	0.1719913692
4434	0.1719913602
4435	0.1719906007
4436	0.1719904664
4437	0.1719780571
4438	0.1719674286
4439	0.1719604743
4440	0.1719517327
4441	0.1719515144
4442	0.1719393125
4443	0.1719216189
4444	0.1719212327
4445	0.171917593
4446	0.1719004375
4447	0.1718907781
4448	0.1718907627
4449	0.1718744002
4450	0.1718644734
4451	0.1718607182
4452	0.171860702
4453	0.1718599219
4454	0.1718537777
4455	0.1718384024
4456	0.1718306892
4457	0.1718241219
4458	0.1718234561
4459	0.1718229513
4460	0.1718137382
4461	0.1718049289
4462	0.1717968136
4463	0.1717967841
4464	0.1717828799
4465	0.1717768017
4466	0.1717599067
4467	0.171742633
4468	0.1717354412
4469	0.1717291074
4470	0.171719718
4471	0.1717174569
4472	0.1717173277
4473	0.1716919936
4474	0.1716687817
4475	0.1716596208
4476	0.1716594011
4477	0.1716592456
4478	0.1716544412
4479	0.1716543431
4480	0.1716434505
4481	0.1716431932
4482	0.1716263908
4483	0.1716263723
4484	0.1716263613
4485	0.1716064916
4486	0.1716064793
4487	0.1716063943
4488	0.1715942898
4489	0.1715875859
4490	0.1715798906
4491	0.171575619
4492	0.1715723085
4493	0.1715718157
4494	0.1715598253
4495	0.1715456108
4496	0.1715455955
4497	0.1715258866
4498	0.1715166463
4499	0.1715022665
4500	0.1715022521
4501	0.1714932825
4502	0.1714802166
4503	0.1714802013
4504	0.1714786048
4505	0.171471004
4506	0.1714585197
4507	0.1714582627
4508	0.1714460146
4509	0.1714314659
4510	0.1714314539
4511	0.1714127105
4512	0.171396292
4513	0.1713762065
4514	0.1713761925
4515	0.1713591374
4516	0.171346886
4517	0.1713456631
4518	0.171345652
4519	0.1713433188
4520	0.1713416315
4521	0.1713416179
4522	0.1713180741
4523	0.1713021623
4524	0.1712897266
4525	0.1712721831
4526	0.1712651333
4527	0.1712522106
4528	0.1712464513
4529	0.171228599
4530	0.1712162306
4531	0.1712003668
4532	0.1711874279
4533	0.1711718758
4534	0.1711680984
4535	0.1711633816
4536	0.1711542307
4537	0.1711541876
4538	0.1711493041
4539	0.1711470766
4540	0.1711403144
4541	0.1711402994
4542	0.1711384276
4543	0.1711384103
4544	0.1711220123
4545	0.1711131171
4546	0.1711010359
4547	0.1710902943
4548	0.1710851873
4549	0.1710823646
4550	0.171082054
4551	0.1710819767
4552	0.1710670179
4553	0.1710454305
4554	0.1710339204
4555	0.1710248626
4556	0.1710094288
4557	0.1710094231
4558	0.1710056717
4559	0.1709945598
4560	0.1709945099
4561	0.1709939986
4562	0.1709937967
4563	0.1709877532
4564	0.170974381
4565	0.1709597747
4566	0.1709565437
4567	0.170939225
4568	0.1709309277
4569	0.1709308262
4570	0.1709221681
4571	0.1709185202
4572	0.1709182589
4573	0.1709018658
4574	0.170901202
4575	0.1709011803
4576	0.1708908791
4577	0.1708825277
4578	0.1708659848
4579	0.1708659748
4580	0.1708650131
4581	0.1708577922
4582	0.1708447163
4583	0.1708348247
4584	0.1708270111
4585	0.1708155546
4586	0.1708153823
4587	0.1708040348
4588	0.1707986144
4589	0.1707808863
4590	0.1707801051
4591	0.1707701346
4592	0.1707581778
4593	0.1707528782
4594	0.1707443382
4595	0.1707443287
4596	0.1707328317
4597	0.1707285153
4598	0.1707132551
4599	0.170698799
4600	0.1706959716
4601	0.1706840423
4602	0.1706762057
4603	0.1706659338
4604	0.1706522088
4605	0.1706476389
4606	0.1706357771
4607	0.1706357665
4608	0.1706231849
4609	0.170613161
4610	0.170613147
4611	0.1706078962
4612	0.1705940764
4613	0.1705890478
4614	0.1705830664
4615	0.1705683822
4616	0.1705607655
4617	0.1705486589
4618	0.1705325064
4619	0.1705324919
4620	0.170525613
4621	0.1705246029
4622	0.1705147785
4623	0.1705088141
4624	0.1705034538
4625	0.1704929013
4626	0.1704928848
4627	0.1704725291
4628	0.1704626106
4629	0.1704512331
4630	0.1704267907
4631	0.1704130368
4632	0.170382596
4633	0.1703825886
4634	0.1703824558
4635	0.1703666564
4636	0.1703592661
4637	0.1703570576
4638	0.1703567797
4639	0.1703533019
4640	0.1703394357
4641	0.170336289
4642	0.1703188089
4643	0.1703187971
4644	0.1703135816
4645	0.1703002392
4646	0.1702913666
4647	0.1702800599
4648	0.1702798386
4649	0.1702573551
4650	0.1702415037
4651	0.170239047
4652	0.1702348147
4653	0.170225885
4654	0.1702195628
4655	0.1702139524
4656	0.1702040898
4657	0.1701941136
4658	0.17019406
4659	0.1701818931
4660	0.1701768624
4661	0.1701480032
4662	0.1701331608
4663	0.1701310376
4664	0.1701288124
4665	0.1701287808
4666	0.1701098076
4667	0.1701097952
4668	0.170094539
4669	0.1700863998
4670	0.1700690702
4671	0.1700532959
4672	0.1700421466
4673	0.1700343876
4674	0.1700248457
4675	0.1700248312
4676	0.1700139555
4677	0.1700139419
4678	0.1700102338
4679	0.1700099865
4680	0.1699984561
4681	0.1699899107
4682	0.169976798
4683	0.1699648161
4684	0.1699528499
4685	0.1699434784
4686	0.1699384585
4687	0.1699127707
4688	0.1699047755
4689	0.1699045397
4690	0.1698962687
4691	0.1698896165
4692	0.1698780646
4693	0.1698597242
4694	0.1698489768
4695	0.1698422831
4696	0.1698301884
4697	0.1698138871
4698	0.1698138767
4699	0.1698069582
4700	0.1698066205
4701	0.1698063765
4702	0.1698039209
4703	0.1697925871
4704	0.1697920576
4705	0.1697797656
4706	0.1697763902
4707	0.16976985
4708	0.1697610292
4709	0.1697568452
4710	0.1697415405
4711	0.169722947
4712	0.1697219436
4713	0.1697123664
4714	0.1697060978
4715	0.1697060834
4716	0.1697058139
4717	0.1696986028
4718	0.1696762409
4719	0.1696570574
4720	0.1696524162
4721	0.1696523949
4722	0.1696516234
4723	0.1696301299
4724	0.1696210001
4725	0.1696209642
4726	0.1696174294
4727	0.1696141057
4728	0.1695885403
4729	0.1695840178
4730	0.1695768346
4731	0.1695703658
4732	0.1695577347
4733	0.1695514738
4734	0.1695426787
4735	0.1695415539
4736	0.1695288218
4737	0.1695165491
4738	0.1695055907
4739	0.1695020007
4740	0.1695019859
4741	0.1694989404
4742	0.1694989292
4743	0.1694989206
4744	0.169486431
4745	0.1694666261
4746	0.1694666164
4747	0.1694584785
4748	0.1694568309
4749	0.1694567125
4750	0.1694566463
4751	0.1694398995
4752	0.169437852
4753	0.1694376807
4754	0.1694376649
4755	0.1694376562
4756	0.1694295272
4757	0.1694295175
4758	0.1694294467
4759	0.1694127183
4760	0.1694021898
4761	0.1693969454
4762	0.1693858312
4763	0.1693657871
4764	0.1693528472
4765	0.1693528423
4766	0.1693364364
4767	0.169332002
4768	0.1693265356
4769	0.1693090263
4770	0.1693085842
4771	0.1693085797
4772	0.1693073116
4773	0.1693072057
4774	0.1692914157
4775	0.1692914073
4776	0.1692832492
4777	0.1692610164
4778	0.1692610121
4779	0.1692579983
4780	0.169257991
4781	0.1692579777
4782	0.1692427227
4783	0.1692426427
4784	0.1692419287
4785	0.1692419259
4786	0.1692416527
4787	0.1692329792
4788	0.1692329699
4789	0.1692184641
4790	0.169211766
4791	0.1692042544
4792	0.1691974492
4793	0.1691776749
4794	0.1691704535
4795	0.1691698842
4796	0.1691676322
4797	0.1691676296
4798	0.1691661702
4799	0.1691620857
4800	0.1691535497
4801	0.1691432952
4802	0.1691377623
4803	0.1691209499
4804	0.169105067
4805	0.1690973788
4806	0.1690970821
4807	0.1690900392
4808	0.1690875702
4809	0.1690752469
4810	0.1690604271
4811	0.1690523059
4812	0.1690410235
4813	0.16904102
4814	0.1690365966
4815	0.1690320548
4816	0.1690154585
4817	0.169014942
4818	0.1690013597
4819	0.1689951367
4820	0.168977862
4821	0.1689685178
4822	0.1689614339
4823	0.1689605657
4824	0.1689601748
4825	0.1689563551
4826	0.1689380403
4827	0.1689115164
4828	0.1689103297
4829	0.1689103279
4830	0.1689103003
4831	0.1689102215
4832	0.1688896345
4833	0.1688819393
4834	0.1688766926
4835	0.1688766897
4836	0.1688766843
4837	0.1688622232
4838	0.1688622136
4839	0.1688488113
4840	0.1688276596
4841	0.1688276529
4842	0.1688063984
4843	0.1687934092
4844	0.1687870561
4845	0.168773846
4846	0.1687726139
4847	0.1687726034
4848	0.1687705658
4849	0.1687560457
4850	0.168755594
4851	0.1687422216
4852	0.1687257469
4853	0.1687114556
4854	0.1687088657
4855	0.1687039371
4856	0.1686975543
4857	0.1686875695
4858	0.1686873927
4859	0.1686800661
4860	0.1686716552
4861	0.1686643432
4862	0.1686640489
4863	0.1686640374
4864	0.1686546932
4865	0.1686543557
4866	0.1686514753
4867	0.1686484109
4868	0.1686411847
4869	0.1686324194
4870	0.1686211969
4871	0.1686060837
4872	0.1686060817
4873	0.1686060777
4874	0.1685932658
4875	0.1685906211
4876	0.168566341
4877	0.1685472508
4878	0.1685411103
4879	0.1685411006
4880	0.1685409833
4881	0.1685332247
4882	0.1685278197
4883	0.1685233162
4884	0.1685103089
4885	0.168510009
4886	0.168508435
4887	0.1685040833
4888	0.1684890078
4889	0.1684693716
4890	0.168455334
4891	0.1684552213
4892	0.1684552156
4893	0.1684552135
4894	0.1684484336
4895	0.1684420193
4896	0.168429913
4897	0.1684299104
4898	0.1684112698
4899	0.1684014904
4900	0.1683925459
4901	0.1683869299
4902	0.1683635031
4903	0.1683596776
4904	0.1683529115
4905	0.1683413317
4906	0.1683327721
4907	0.1683199301
4908	0.168307965
4909	0.1682928535
4910	0.1682914162
4911	0.1682911039
4912	0.1682910902
4913	0.1682910842
4914	0.1682907988
4915	0.1682756576
4916	0.1682716022
4917	0.1682629556
4918	0.1682538338
4919	0.1682358586
4920	0.1682189961
4921	0.168218932
4922	0.1682189269
4923	0.1682028627
4924	0.1682008951
4925	0.1682007621
4926	0.1681905393
4927	0.1681783502
4928	0.1681783483
4929	0.1681658067
4930	0.1681599582
4931	0.1681536342
4932	0.1681329554
4933	0.1681195692
4934	0.1681195603
4935	0.1681107605
4936	0.168110443
4937	0.1681063425
4938	0.1680994637
4939	0.1680990763
4940	0.1680990696
4941	0.1680969449
4942	0.1680860419
4943	0.1680860335
4944	0.168064144
4945	0.1680555429
4946	0.1680418228
4947	0.1680342273
4948	0.1680248336
4949	0.1680248251
4950	0.1680203919
4951	0.1680125034
4952	0.1679841139
4953	0.1679841043
4954	0.1679742728
4955	0.1679532263
4956	0.1679393829
4957	0.1679391751
4958	0.1679123942
4959	0.1679013313
4960	0.1678977877
4961	0.1678977828
4962	0.1678832312
4963	0.1678830833
4964	0.1678693912
4965	0.1678426043
4966	0.1678367625
4967	0.1678329658
4968	0.1678329385
4969	0.1678329283
4970	0.167826416
4971	0.1678247973
4972	0.1678244222
4973	0.1678116264
4974	0.1678040883
4975	0.1677921213
4976	0.1677806776
4977	0.1677806673
4978	0.1677686695
4979	0.1677686554
4980	0.1677624039
4981	0.1677551334
4982	0.1677362152
4983	0.1677260467
4984	0.167715732
4985	0.1677157273
4986	0.167695166
4987	0.1676947804
4988	0.1676946372
4989	0.1676944876
4990	0.1676846309
4991	0.167684624
4992	0.1676771137
4993	0.1676767175
4994	0.1676767119
4995	0.167666384
4996	0.1676561543
4997	0.167656023
4998	0.1676298016
4999	0.1676210349
